id,url or alias text,referring record id,number of referrals,type,associated publisher,tags,name/title,language,authors,date of publication,plain text,image reference,anchor text,
338336444127006720,https://twitter.com/michaelroston/status/338336444127006720,null,null,null,null,null,null,null,null,2013-05-25,null,null,null
245173325498839040,https://twitter.com/michaelroston/status/245173325498839040,null,null,null,null,null,null,null,null,2012-09-10,null,null,null
134539985935269888,https://twitter.com/michaelroston/status/134539985935269888,null,null,null,null,null,null,null,null,2011-11-10,null,null,null
485786735184322563,https://twitter.com/damiencave/status/485786735184322563,null,null,null,null,null,null,null,null,2014-07-06,null,null,null
555047104482009088,https://twitter.com/rcallimachi/status/555047104482009088,null,null,null,null,null,null,null,null,2015-01-13,null,null,null
16303998620,https://twitter.com/katierosman/status/16303998620,null,null,null,null,null,null,null,null,2010-06-16,null,null,null
103476805943562240,https://twitter.com/benyt/status/103476805943562240,null,null,null,null,null,null,null,null,2011-08-16,null,null,null
1103352800019472384,https://twitter.com/halbfinger/status/1103352800019472384,null,null,null,null,null,null,null,null,2019-03-06,null,null,null
204567151405838337,https://twitter.com/ThomasErdbrink/status/204567151405838337,null,null,null,null,null,null,null,null,2012-05-21,null,null,null
72858912747028480,https://twitter.com/paulmozur/status/72858912747028480,null,null,null,null,null,null,null,null,2011-05-24,null,null,null
652448470498967552,https://twitter.com/IKershner/status/652448470498967552,null,null,null,null,null,null,null,null,2015-10-09,null,null,null
21338172775,https://twitter.com/maggieNYT/status/21338172775,null,null,null,null,null,null,null,null,2010-08-16,null,null,null
421606782675349504,https://twitter.com/malachybrowne/status/421606782675349504,null,null,null,null,null,null,null,null,2014-01-10,null,null,null
555690763606978561,https://twitter.com/sheeraf/status/555690763606978561,null,null,null,null,null,null,null,null,2015-01-15,null,null,null
497557218732961792,https://twitter.com/sheeraf/status/497557218732961792,null,null,null,null,null,null,null,null,2014-08-08,null,null,null
485735101137829888,https://twitter.com/sheeraf/status/485735101137829888,null,null,null,null,null,null,null,null,2014-07-06,null,null,null
98bc433e-5473-51ac-9b59-874e5f3b3a8e_1625709515719,https://www.nytimes.com/live/2021/02/27/world/covid-19-coronavirus#fda-clears-johnson-johnsons-shot-the-third-vaccine-for-us,null,null,null,null,null,null,null,null,,null,null,null
ca064a03-d3f8-5bd5-8ec6-ea37f10ab5db_1625949597477,https://www.nytimes.com/live/2021/02/27/world/covid-19-coronavirus/assessing-risks-step-into-this-simulation-of-airflow-in-a-real-classroom,null,null,null,null,null,null,null,null,,null,null,null
1220007518891626501,https://twitter.com/jimrutenberg/status/1220007518891626501,null,null,null,null,null,null,null,null,2020-01-22,null,null,null
149155095081254913,https://twitter.com/ThomasErdbrink/status/149155095081254913,null,null,null,null,null,null,null,null,2011-12-20,null,null,null
489877906819006464,https://twitter.com/sheeraf/status/489877906819006464,null,null,null,null,null,null,null,null,2014-07-17,null,null,null
191968540205649920,https://twitter.com/MujMash/status/191968540205649920,null,null,null,null,null,null,null,null,2012-04-16,null,null,null
224578323425144832,https://twitter.com/benyt/status/224578323425144832,null,null,null,null,null,null,null,null,2012-07-15,null,null,null
224579321921150977,https://twitter.com/maggieNYT/status/224579321921150977,null,null,null,null,null,null,null,null,2012-07-15,null,null,null
302415992083079168,https://twitter.com/michaelroston/status/302415992083079168,null,null,null,null,null,null,null,null,2013-02-15,null,null,null
308585375822118913,https://twitter.com/michaelroston/status/308585375822118913,null,null,null,null,null,null,null,null,2013-03-04,null,null,null
308585714034032642,https://twitter.com/maggieNYT/status/308585714034032642,null,null,null,null,null,null,null,null,2013-03-04,null,null,null
1315838951719084034,https://twitter.com/JoeKGoldstein/status/1315838951719084034,null,null,null,null,null,null,null,null,2020-10-13,null,null,null
1234135423246573568,https://twitter.com/halbfinger/status/1234135423246573568,null,null,null,null,null,null,null,null,2020-03-01,null,null,null
815544682725998592,https://twitter.com/StevenErlanger/status/815544682725998592,null,null,null,null,null,null,null,null,2017-01-01,null,null,null
161869964045856768,https://twitter.com/StevenErlanger/status/161869964045856768,null,null,null,null,null,null,null,null,2012-01-24,null,null,null
897903318206484480,https://twitter.com/StevenErlanger/status/897903318206484480,null,null,null,null,null,null,null,null,2017-08-16,null,null,null
1343746620396023808,https://twitter.com/jodikantor/status/1343746620396023808,null,null,null,null,null,null,null,null,2020-12-29,null,null,null
1228549430367879168,https://twitter.com/halbfinger/status/1228549430367879168,null,null,null,null,null,null,null,null,2020-02-15,null,null,null
653208542594379776,https://twitter.com/StevenErlanger/status/653208542594379776,null,null,null,null,null,null,null,null,2015-10-11,null,null,null
1354937741717479426,https://twitter.com/halbfinger/status/1354937741717479426,null,null,null,null,null,null,null,null,2021-01-28,null,null,null
1350364401061273602,https://twitter.com/halbfinger/status/1350364401061273602,null,null,null,null,null,null,null,null,2021-01-16,null,null,null
1395666245660418048,https://twitter.com/StevenErlanger/status/1395666245660418048,null,null,null,null,null,null,null,null,2021-05-21,null,null,null
1404424714475524096,https://twitter.com/halbfinger/status/1404424714475524096,null,null,null,null,null,null,null,null,2021-06-14,null,null,null
1392839284571443202,https://twitter.com/halbfinger/status/1392839284571443202,null,null,null,null,null,null,null,null,2021-05-13,null,null,null
169519889336369153,https://twitter.com/StevenErlanger/status/169519889336369153,null,null,null,null,null,null,null,null,2012-02-14,null,null,null
1077988597725319168,https://twitter.com/StevenErlanger/status/1077988597725319168,null,null,null,null,null,null,null,null,2018-12-26,null,null,null
1277700001288859649,https://twitter.com/halbfinger/status/1277700001288859649,null,null,null,null,null,null,null,null,2020-06-29,null,null,null
1258502480570310657,https://twitter.com/halbfinger/status/1258502480570310657,null,null,null,null,null,null,null,null,2020-05-07,null,null,null
1193098473031290886,https://twitter.com/StevenErlanger/status/1193098473031290886,null,null,null,null,null,null,null,null,2019-11-09,null,null,null
814156219619241985,https://twitter.com/sheeraf/status/814156219619241985,null,null,null,null,null,null,null,null,2016-12-28,null,null,null
1047891587097747457,https://twitter.com/ABarnardNYT/status/1047891587097747457,null,null,null,null,null,null,null,null,2018-10-04,null,null,null
1342006962154823680,https://twitter.com/halbfinger/status/1342006962154823680,null,null,null,null,null,null,null,null,2020-12-24,null,null,null
1236633881228517377,https://twitter.com/halbfinger/status/1236633881228517377,null,null,null,null,null,null,null,null,2020-03-08,null,null,null
814154391200464896,https://twitter.com/sheeraf/status/814154391200464896,null,null,null,null,null,null,null,null,2016-12-28,null,null,null
1405274375398453251,https://twitter.com/sheeraf/status/1405274375398453251,null,null,null,null,null,null,null,null,2021-06-16,null,null,null
564704311125344256,https://twitter.com/sheeraf/status/564704311125344256,null,null,null,null,null,null,null,null,2015-02-09,null,null,null
534613541592903680,https://twitter.com/sheeraf/status/534613541592903680,null,null,null,null,null,null,null,null,2014-11-18,null,null,null
913610530975227904,https://twitter.com/sheeraf/status/913610530975227904,null,null,null,null,null,null,null,null,2017-09-29,null,null,null
1244489378329546752,https://twitter.com/sheeraf/status/1244489378329546752,null,null,null,null,null,null,null,null,2020-03-30,null,null,null
1240485901395849217,https://twitter.com/sheeraf/status/1240485901395849217,null,null,null,null,null,null,null,null,2020-03-19,null,null,null
1238681937293631488,https://twitter.com/sheeraf/status/1238681937293631488,null,null,null,null,null,null,null,null,2020-03-14,null,null,null
631529639748370432,https://twitter.com/sheeraf/status/631529639748370432,null,null,null,null,null,null,null,null,2015-08-12,null,null,null
485004718763036672,https://twitter.com/sheeraf/status/485004718763036672,null,null,null,null,null,null,null,null,2014-07-04,null,null,null
949165760248795136,https://twitter.com/halbfinger/status/949165760248795136,null,null,null,null,null,null,null,null,2018-01-05,null,null,null
886912240368136194,https://twitter.com/IKershner/status/886912240368136194,null,null,null,null,null,null,null,null,2017-07-17,null,null,null
949159213909139457,https://twitter.com/halbfinger/status/949159213909139457,null,null,null,null,null,null,null,null,2018-01-05,null,null,null
949157482538176512,https://twitter.com/halbfinger/status/949157482538176512,null,null,null,null,null,null,null,null,2018-01-05,null,null,null
1286364639090155520,https://twitter.com/michelleinbklyn/status/1286364639090155520,null,null,null,null,null,null,null,null,2020-07-23,null,null,null
1257923352402034690,https://twitter.com/halbfinger/status/1257923352402034690,null,null,null,null,null,null,null,null,2020-05-06,null,null,null
572770792942931969,https://twitter.com/sheeraf/status/572770792942931969,null,null,null,null,null,null,null,null,2015-03-03,null,null,null
504266815866818560,https://twitter.com/sheeraf/status/504266815866818560,null,null,null,null,null,null,null,null,2014-08-26,null,null,null
433012843357962240,https://twitter.com/sheeraf/status/433012843357962240,null,null,null,null,null,null,null,null,2014-02-10,null,null,null
424641674892283904,https://twitter.com/sheeraf/status/424641674892283904,null,null,null,null,null,null,null,null,2014-01-18,null,null,null
1329251792161361921,https://twitter.com/sheeraf/status/1329251792161361921,null,null,null,null,null,null,null,null,2020-11-19,null,null,null
423822534199762944,https://twitter.com/sheeraf/status/423822534199762944,null,null,null,null,null,null,null,null,2014-01-16,null,null,null
1244347635894341632,https://twitter.com/sheeraf/status/1244347635894341632,null,null,null,null,null,null,null,null,2020-03-29,null,null,null
1060606284486008832,https://twitter.com/sheeraf/status/1060606284486008832,null,null,null,null,null,null,null,null,2018-11-08,null,null,null
1060234198928240640,https://twitter.com/liamstack/status/1060234198928240640,null,null,null,null,null,null,null,null,2018-11-07,null,null,null
579712587660554240,https://twitter.com/sheeraf/status/579712587660554240,null,null,null,null,null,null,null,null,2015-03-22,null,null,null
579713768931774464,https://twitter.com/sheeraf/status/579713768931774464,null,null,null,null,null,null,null,null,2015-03-22,null,null,null
537875167801016320,https://twitter.com/sheeraf/status/537875167801016320,null,null,null,null,null,null,null,null,2014-11-27,null,null,null
485063580371275776,https://twitter.com/sheeraf/status/485063580371275776,null,null,null,null,null,null,null,null,2014-07-04,null,null,null
423818751600230400,https://twitter.com/sheeraf/status/423818751600230400,null,null,null,null,null,null,null,null,2014-01-16,null,null,null
527550890165956608,https://twitter.com/liamstack/status/527550890165956608,null,null,null,null,null,null,null,null,2014-10-29,null,null,null
631160340496019460,https://twitter.com/sheeraf/status/631160340496019460,null,null,null,null,null,null,null,null,2015-08-11,null,null,null
1275244516572672000,https://twitter.com/sheeraf/status/1275244516572672000,null,null,null,null,null,null,null,null,2020-06-23,null,null,null
1079047103635050498,https://twitter.com/sheeraf/status/1079047103635050498,null,null,null,null,null,null,null,null,2018-12-29,null,null,null
1034304914522959872,https://twitter.com/sheeraf/status/1034304914522959872,null,null,null,null,null,null,null,null,2018-08-28,null,null,null
540426776720056321,https://twitter.com/sheeraf/status/540426776720056321,null,null,null,null,null,null,null,null,2014-12-04,null,null,null
488315775585751040,https://twitter.com/sheeraf/status/488315775585751040,null,null,null,null,null,null,null,null,2014-07-13,null,null,null
